DT_LEITURA,VL_TEMP_MEDIA
2018-09-20,20.6533818
2018-09-21,20.4947636
2018-09-22,20.9297273
2018-09-23,22.2116000
2018-09-24,22.4711273
2018-09-25,20.4810000
2018-09-26,22.9629455
2018-09-27,22.4546545
2018-09-28,20.2168545
2018-09-29,21.9699273
2018-09-30,21.9879273
2018-10-01,21.3828545
2018-10-02,23.0447273
2018-10-03,24.5841273
2018-10-04,20.4529636
2018-10-05,16.2121818
2018-10-06,15.7903091
2018-10-07,17.2381455
2018-10-08,19.6989273
2018-10-09,22.7269636
2018-10-10,22.7063818
2018-10-11,19.4990364
2018-10-12,21.2391455
2018-10-13,23.4811636
2018-10-14,18.8633273
2018-10-15,18.8681273
2018-10-16,19.9120909
2018-10-17,23.3218727
2018-10-18,23.2386182
2018-10-19,19.6760364
2018-10-20,17.2613818
2018-10-21,16.4793455
2018-10-22,19.0638909
2018-10-23,21.1356545
2018-10-24,18.1926000
2018-10-25,18.8502909
2018-10-26,21.2023273
2018-10-27,21.6113273
2018-10-28,16.7836364
2018-10-29,16.3054727
2018-10-30,19.4348182
2018-10-31,21.9400727
2018-11-01,22.0689636
2018-11-02,21.2938182
2018-11-03,23.3499273
2018-11-04,18.9317091
2018-11-05,17.8305273
2018-11-06,18.7090727
2018-11-07,18.8962000
2018-11-08,17.9777091
2018-11-09,19.5425455
2018-11-10,20.4434182
2018-11-11,22.1217455
2018-11-12,22.3499636
2018-11-13,25.7778727
2018-11-14,26.9544909
2018-11-15,24.3130727
2018-11-16,20.7171818
2018-11-17,20.7383091
2018-11-18,23.0787818
2018-11-19,17.8896545
2018-11-20,16.4287636
2018-11-21,17.8748909
2018-11-22,21.7360727
2018-11-23,23.7235636
2018-11-24,21.8595273
2018-11-25,20.8581455
2018-11-26,18.9616909
2018-11-27,19.3913273
2018-11-28,21.2505818
2018-11-29,23.4700364
2018-11-30,24.0006909
2018-12-01,22.2438545
2018-12-02,21.5456909
2018-12-03,19.2363455
2018-12-04,22.3564182
2018-12-05,24.0838182
2018-12-06,21.5604909
2018-12-07,19.3532000
2018-12-08,16.7168545
2018-12-09,18.8124909
2018-12-10,22.5388000
2018-12-11,25.2381455
2018-12-12,26.1524545
2018-12-13,24.6909273
2018-12-14,25.8946727
2018-12-15,27.1176545
2018-12-16,26.0927455
2018-12-17,27.7663273
2018-12-18,26.2340727
2018-12-19,25.4664545
2018-12-20,27.4027636
2018-12-21,26.5155273
2018-12-22,26.3462545
2018-12-23,23.8301818
2018-12-24,22.0929455
2018-12-25,21.0003455
2018-12-26,21.6452909
2018-12-27,22.3358000
2018-12-28,23.0899636
2018-12-29,23.5639091
2018-12-30,24.2486545
2018-12-31,24.1458909
2019-01-01,24.2815455
2019-01-02,26.2453636
2019-01-03,26.5126000
2019-01-04,23.6082000
2019-01-05,22.3240545
2019-01-06,24.1359455
2019-01-07,26.4940909
2019-01-08,27.2648909
2019-01-09,26.2896364
2019-01-10,26.5729455
2019-01-11,24.7885273
2019-01-12,24.3598364
2019-01-13,24.7540000
2019-01-14,25.9206909
2019-01-15,26.7656727
2019-01-16,26.0000000
2019-01-17,25.4747091
2019-01-18,25.4222000
2019-01-19,26.4049091
2019-01-20,25.3512364
2019-01-21,26.7514727
2019-01-22,26.3392727
2019-01-23,25.6718000
2019-01-24,24.3298909
2019-01-25,22.6970000
2019-01-26,20.8760545
2019-01-27,23.3914545
2019-01-28,26.6694727
2019-01-29,26.6263091
2019-01-30,26.2725273
2019-01-31,27.2127818
2019-02-01,27.7874727
2019-02-02,27.4684000
2019-02-03,25.4023273
